ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Generic Models
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Mechanical Equipment
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Plumbing Fixtures
ASS_MNG,ASS_PMT_PRO_SUPPLIER_TXT,e371f568-6516-5329-a270-02c6cb9ab850,TEXT,Type,Material Supplier Name,Specialty Equipment
ASS_MNG,ASS_PMT_QA_APVD_BY_TXT,b1c2d3e4-2111-5444-9888-800000000007,TEXT,Type,Material Approved By,Casework
ASS_MNG,ASS_PMT_QA_APVD_BY_TXT,b1c2d3e4-2111-5444-9888-800000000007,TEXT,Type,Material Approved By,Electrical Equipment
ASS_MNG,ASS_PMT_QA_APVD_BY_TXT,b1c2d3e4-2111-5444-9888-800000000007,TEXT,Type,Material Approved By,Furniture
ASS_MNG,ASS_PMT_QA_APVD_BY_TXT,b1c2d3e4-2111-5444-9888-800000000007,TEXT,Type,Material Approved By,Generic Models
ASS_MNG,ASS_PMT_QA_APVD_BY_TXT,b1c2d3e4-2111-5444-9888-800000000007,TEXT,Type,Material Approved By,Mechanical Equipment
ASS_MNG,ASS_PMT_QA_APVD_BY_TXT,b1c2d3e4-2111-5444-9888-800000000007,TEXT,Type,Material Approved By,Plumbing Fixtures
ASS_MNG,ASS_PMT_QA_APVD_BY_TXT,b1c2d3e4-2111-5444-9888-800000000007,TEXT,Type,Material Approved By,Specialty Equipment
ASS_MNG,ASS_PMT_QA_BATCH_NR_TXT,b1c2d3e4-2111-5444-9888-800000000015,TEXT,Type,Material Batch/Lot Number,Casework
ASS_MNG,ASS_PMT_QA_BATCH_NR_TXT,b1c2d3e4-2111-5444-9888-800000000015,TEXT,Type,Material Batch/Lot Number,Electrical Equipment
ASS_MNG,ASS_PMT_QA_BATCH_NR_TXT,b1c2d3e4-2111-5444-9888-800000000015,TEXT,Type,Material Batch/Lot Number,Furniture
ASS_MNG,ASS_PMT_QA_BATCH_NR_TXT,b1c2d3e4-2111-5444-9888-800000000015,TEXT,Type,Material Batch/Lot Number,Generic Models
ASS_MNG,ASS_PMT_QA_BATCH_NR_TXT,b1c2d3e4-2111-5444-9888-800000000015,TEXT,Type,Material Batch/Lot Number,Mechanical Equipment
ASS_MNG,ASS_PMT_QA_BATCH_NR_TXT,b1c2d3e4-2111-5444-9888-800000000015,TEXT,Type,Material Batch/Lot Number,Plumbing Fixtures
ASS_MNG,ASS_PMT_QA_BATCH_NR_TXT,b1c2d3e4-2111-5444-9888-800000000015,TEXT,Type,Material Batch/Lot Number,Specialty Equipment
ASS_MNG,ASS_PMT_QA_CERTIFICATE_NR_TXT,b1c2d3e4-2111-5444-9888-800000000005,TEXT,Type,Quality Certificate Number,Casework
ASS_MNG,ASS_PMT_QA_CERTIFICATE_NR_TXT,b1c2d3e4-2111-5444-9888-800000000005,TEXT,Type,Quality Certificate Number,Electrical Equipment
ASS_MNG,ASS_PMT_QA_CERTIFICATE_NR_TXT,b1c2d3e4-2111-5444-9888-800000000005,TEXT,Type,Quality Certificate Number,Furniture
ASS_MNG,ASS_PMT_QA_CERTIFICATE_NR_TXT,b1c2d3e4-2111-5444-9888-800000000005,TEXT,Type,Quality Certificate Number,Generic Models
ASS_MNG,ASS_PMT_QA_CERTIFICATE_NR_TXT,b1c2d3e4-2111-5444-9888-800000000005,TEXT,Type,Quality Certificate Number,Mechanical Equipment
ASS_MNG,ASS_PMT_QA_CERTIFICATE_NR_TXT,b1c2d3e4-2111-5444-9888-800000000005,TEXT,Type,Quality Certificate Number,Plumbing Fixtures
ASS_MNG,ASS_PMT_QA_CERTIFICATE_NR_TXT,b1c2d3e4-2111-5444-9888-800000000005,TEXT,Type,Quality Certificate Number,Specialty Equipment
ASS_MNG,ASS_PMT_QA_INSP_DATE_TXT,b1c2d3e4-2111-5444-9888-800000000008,TEXT,Type,Material Inspection Date,Casework
ASS_MNG,ASS_PMT_QA_INSP_DATE_TXT,b1c2d3e4-2111-5444-9888-800000000008,TEXT,Type,Material Inspection Date,Electrical Equipment
ASS_MNG,ASS_PMT_QA_INSP_DATE_TXT,b1c2d3e4-2111-5444-9888-800000000008,TEXT,Type,Material Inspection Date,Furniture
ASS_MNG,ASS_PMT_QA_INSP_DATE_TXT,b1c2d3e4-2111-5444-9888-800000000008,TEXT,Type,Material Inspection Date,Generic Models
ASS_MNG,ASS_PMT_QA_INSP_DATE_TXT,b1c2d3e4-2111-5444-9888-800000000008,TEXT,Type,Material Inspection Date,Mechanical Equipment
ASS_MNG,ASS_PMT_QA_INSP_DATE_TXT,b1c2d3e4-2111-5444-9888-800000000008,TEXT,Type,Material Inspection Date,Plumbing Fixtures
ASS_MNG,ASS_PMT_QA_INSP_DATE_TXT,b1c2d3e4-2111-5444-9888-800000000008,TEXT,Type,Material Inspection Date,Specialty Equipment
ASS_MNG,ASS_PMT_QA_TST_RESULT_TXT,b1c2d3e4-2111-5444-9888-800000000006,TEXT,Type,Material Test Result,Casework
ASS_MNG,ASS_PMT_QA_TST_RESULT_TXT,b1c2d3e4-2111-5444-9888-800000000006,TEXT,Type,Material Test Result,Electrical Equipment
ASS_MNG,ASS_PMT_QA_TST_RESULT_TXT,b1c2d3e4-2111-5444-9888-800000000006,TEXT,Type,Material Test Result,Furniture
ASS_MNG,ASS_PMT_QA_TST_RESULT_TXT,b1c2d3e4-2111-5444-9888-800000000006,TEXT,Type,Material Test Result,Generic Models
ASS_MNG,ASS_PMT_QA_TST_RESULT_TXT,b1c2d3e4-2111-5444-9888-800000000006,TEXT,Type,Material Test Result,Mechanical Equipment
ASS_MNG,ASS_PMT_QA_TST_RESULT_TXT,b1c2d3e4-2111-5444-9888-800000000006,TEXT,Type,Material Test Result,Plumbing Fixtures
ASS_MNG,ASS_PMT_QA_TST_RESULT_TXT,b1c2d3e4-2111-5444-9888-800000000006,TEXT,Type,Material Test Result,Specialty Equipment
ASS_MNG,ASS_PMT_QTY_DELIVERED_NR,b1c2d3e4-2111-5444-9888-600000000011,NUMBER,Type,Quantity Delivered,Casework
ASS_MNG,ASS_PMT_QTY_DELIVERED_NR,b1c2d3e4-2111-5444-9888-600000000011,NUMBER,Type,Quantity Delivered,Electrical Equipment
ASS_MNG,ASS_PMT_QTY_DELIVERED_NR,b1c2d3e4-2111-5444-9888-600000000011,NUMBER,Type,Quantity Delivered,Furniture
ASS_MNG,ASS_PMT_QTY_DELIVERED_NR,b1c2d3e4-2111-5444-9888-600000000011,NUMBER,Type,Quantity Delivered,Generic Models
ASS_MNG,ASS_PMT_QTY_DELIVERED_NR,b1c2d3e4-2111-5444-9888-600000000011,NUMBER,Type,Quantity Delivered,Mechanical Equipment
ASS_MNG,ASS_PMT_QTY_DELIVERED_NR,b1c2d3e4-2111-5444-9888-600000000011,NUMBER,Type,Quantity Delivered,Plumbing Fixtures
ASS_MNG,ASS_PMT_QTY_DELIVERED_NR,b1c2d3e4-2111-5444-9888-600000000011,NUMBER,Type,Quantity Delivered,Specialty Equipment
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Casework
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Electrical Equipment
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Furniture
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Generic Models
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Mechanical Equipment
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Plumbing Fixtures
ASS_MNG,ASS_PMT_QTY_ORDERED_NR,b3ec8ea6-760c-5d7b-b3fd-2a90aeb08566,NUMBER,Type,Quantity Ordered,Specialty Equipment
ASS_MNG,ASS_PMT_QTY_VARIANCE_NR,b1c2d3e4-2111-5444-9888-600000000012,NUMBER,Type,Quantity Variance,Casework
ASS_MNG,ASS_PMT_QTY_VARIANCE_NR,b1c2d3e4-2111-5444-9888-600000000012,NUMBER,Type,Quantity Variance,Electrical Equipment
ASS_MNG,ASS_PMT_QTY_VARIANCE_NR,b1c2d3e4-2111-5444-9888-600000000012,NUMBER,Type,Quantity Variance,Furniture
ASS_MNG,ASS_PMT_QTY_VARIANCE_NR,b1c2d3e4-2111-5444-9888-600000000012,NUMBER,Type,Quantity Variance,Generic Models
ASS_MNG,ASS_PMT_QTY_VARIANCE_NR,b1c2d3e4-2111-5444-9888-600000000012,NUMBER,Type,Quantity Variance,Mechanical Equipment
ASS_MNG,ASS_PMT_QTY_VARIANCE_NR,b1c2d3e4-2111-5444-9888-600000000012,NUMBER,Type,Quantity Variance,Plumbing Fixtures
ASS_MNG,ASS_PMT_QTY_VARIANCE_NR,b1c2d3e4-2111-5444-9888-600000000012,NUMBER,Type,Quantity Variance,Specialty Equipment
ASS_MNG,ASS_PMT_SCH_COMPLETION_PCT,b1c2d3e4-2111-5444-9888-600000000015,NUMBER,Type,Work Completion Percentage (%),Casework
ASS_MNG,ASS_PMT_SCH_COMPLETION_PCT,b1c2d3e4-2111-5444-9888-600000000015,NUMBER,Type,Work Completion Percentage (%),Electrical Equipment
ASS_MNG,ASS_PMT_SCH_COMPLETION_PCT,b1c2d3e4-2111-5444-9888-600000000015,NUMBER,Type,Work Completion Percentage (%),Furniture
ASS_MNG,ASS_PMT_SCH_COMPLETION_PCT,b1c2d3e4-2111-5444-9888-600000000015,NUMBER,Type,Work Completion Percentage (%),Generic Models
ASS_MNG,ASS_PMT_SCH_COMPLETION_PCT,b1c2d3e4-2111-5444-9888-600000000015,NUMBER,Type,Work Completion Percentage (%),Mechanical Equipment
ASS_MNG,ASS_PMT_SCH_COMPLETION_PCT,b1c2d3e4-2111-5444-9888-600000000015,NUMBER,Type,Work Completion Percentage (%),Plumbing Fixtures
ASS_MNG,ASS_PMT_SCH_COMPLETION_PCT,b1c2d3e4-2111-5444-9888-600000000015,NUMBER,Type,Work Completion Percentage (%),Specialty Equipment
ASS_MNG,ASS_PMT_SCH_END_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000019,TEXT,Type,Actual End Date,Casework
ASS_MNG,ASS_PMT_SCH_END_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000019,TEXT,Type,Actual End Date,Electrical Equipment
ASS_MNG,ASS_PMT_SCH_END_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000019,TEXT,Type,Actual End Date,Furniture
ASS_MNG,ASS_PMT_SCH_END_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000019,TEXT,Type,Actual End Date,Generic Models
ASS_MNG,ASS_PMT_SCH_END_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000019,TEXT,Type,Actual End Date,Mechanical Equipment
ASS_MNG,ASS_PMT_SCH_END_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000019,TEXT,Type,Actual End Date,Plumbing Fixtures
ASS_MNG,ASS_PMT_SCH_END_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000019,TEXT,Type,Actual End Date,Specialty Equipment
ASS_MNG,ASS_PMT_SCH_END_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000017,TEXT,Type,Planned End Date,Casework
ASS_MNG,ASS_PMT_SCH_END_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000017,TEXT,Type,Planned End Date,Electrical Equipment
ASS_MNG,ASS_PMT_SCH_END_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000017,TEXT,Type,Planned End Date,Furniture
ASS_MNG,ASS_PMT_SCH_END_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000017,TEXT,Type,Planned End Date,Generic Models
ASS_MNG,ASS_PMT_SCH_END_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000017,TEXT,Type,Planned End Date,Mechanical Equipment
ASS_MNG,ASS_PMT_SCH_END_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000017,TEXT,Type,Planned End Date,Plumbing Fixtures
ASS_MNG,ASS_PMT_SCH_END_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000017,TEXT,Type,Planned End Date,Specialty Equipment
ASS_MNG,ASS_PMT_SCH_PHS_TXT,b1c2d3e4-2111-5444-9888-600000000005,TEXT,Type,Construction Phase Identifier,Casework
ASS_MNG,ASS_PMT_SCH_PHS_TXT,b1c2d3e4-2111-5444-9888-600000000005,TEXT,Type,Construction Phase Identifier,Electrical Equipment
ASS_MNG,ASS_PMT_SCH_PHS_TXT,b1c2d3e4-2111-5444-9888-600000000005,TEXT,Type,Construction Phase Identifier,Furniture
ASS_MNG,ASS_PMT_SCH_PHS_TXT,b1c2d3e4-2111-5444-9888-600000000005,TEXT,Type,Construction Phase Identifier,Generic Models
ASS_MNG,ASS_PMT_SCH_PHS_TXT,b1c2d3e4-2111-5444-9888-600000000005,TEXT,Type,Construction Phase Identifier,Mechanical Equipment
ASS_MNG,ASS_PMT_SCH_PHS_TXT,b1c2d3e4-2111-5444-9888-600000000005,TEXT,Type,Construction Phase Identifier,Plumbing Fixtures
ASS_MNG,ASS_PMT_SCH_PHS_TXT,b1c2d3e4-2111-5444-9888-600000000005,TEXT,Type,Construction Phase Identifier,Specialty Equipment
ASS_MNG,ASS_PMT_SCH_START_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000018,TEXT,Type,Actual Start Date,Casework
ASS_MNG,ASS_PMT_SCH_START_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000018,TEXT,Type,Actual Start Date,Electrical Equipment
ASS_MNG,ASS_PMT_SCH_START_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000018,TEXT,Type,Actual Start Date,Furniture
ASS_MNG,ASS_PMT_SCH_START_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000018,TEXT,Type,Actual Start Date,Generic Models
ASS_MNG,ASS_PMT_SCH_START_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000018,TEXT,Type,Actual Start Date,Mechanical Equipment
ASS_MNG,ASS_PMT_SCH_START_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000018,TEXT,Type,Actual Start Date,Plumbing Fixtures
ASS_MNG,ASS_PMT_SCH_START_ACTUAL_TXT,b1c2d3e4-2111-5444-9888-600000000018,TEXT,Type,Actual Start Date,Specialty Equipment
ASS_MNG,ASS_PMT_SCH_START_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000016,TEXT,Type,Planned Start Date,Casework
ASS_MNG,ASS_PMT_SCH_START_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000016,TEXT,Type,Planned Start Date,Electrical Equipment
ASS_MNG,ASS_PMT_SCH_START_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000016,TEXT,Type,Planned Start Date,Furniture
ASS_MNG,ASS_PMT_SCH_START_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000016,TEXT,Type,Planned Start Date,Generic Models
ASS_MNG,ASS_PMT_SCH_START_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000016,TEXT,Type,Planned Start Date,Mechanical Equipment
ASS_MNG,ASS_PMT_SCH_START_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000016,TEXT,Type,Planned Start Date,Plumbing Fixtures
ASS_MNG,ASS_PMT_SCH_START_PLANNED_TXT,b1c2d3e4-2111-5444-9888-600000000016,TEXT,Type,Planned Start Date,Specialty Equipment
ASS_MNG,ASS_PMT_SUP_CONTACT_TXT,b1c2d3e4-2111-5444-9888-800000000001,TEXT,Type,Supplier Contact Information,Casework
ASS_MNG,ASS_PMT_SUP_CONTACT_TXT,b1c2d3e4-2111-5444-9888-800000000001,TEXT,Type,Supplier Contact Information,Electrical Equipment
ASS_MNG,ASS_PMT_SUP_CONTACT_TXT,b1c2d3e4-2111-5444-9888-800000000001,TEXT,Type,Supplier Contact Information,Furniture
ASS_MNG,ASS_PMT_SUP_CONTACT_TXT,b1c2d3e4-2111-5444-9888-800000000001,TEXT,Type,Supplier Contact Information,Generic Models
ASS_MNG,ASS_PMT_SUP_CONTACT_TXT,b1c2d3e4-2111-5444-9888-800000000001,TEXT,Type,Supplier Contact Information,Mechanical Equipment
ASS_MNG,ASS_PMT_SUP_CONTACT_TXT,b1c2d3e4-2111-5444-9888-800000000001,TEXT,Type,Supplier Contact Information,Plumbing Fixtures
ASS_MNG,ASS_PMT_SUP_CONTACT_TXT,b1c2d3e4-2111-5444-9888-800000000001,TEXT,Type,Supplier Contact Information,Specialty Equipment
ASS_MNG,ASS_PREDICTIVE_MAINTENANCE_CAPABLE_BOOL,5a1b2c3d-0285-4e5f-8a9b-123456789285,YESNO,Type,PREDICTIVEMAINTENANCECAPABLE,Casework
ASS_MNG,ASS_PREDICTIVE_MAINTENANCE_CAPABLE_BOOL,5a1b2c3d-0285-4e5f-8a9b-123456789285,YESNO,Type,PREDICTIVEMAINTENANCECAPABLE,Electrical Equipment
ASS_MNG,ASS_PREDICTIVE_MAINTENANCE_CAPABLE_BOOL,5a1b2c3d-0285-4e5f-8a9b-123456789285,YESNO,Type,PREDICTIVEMAINTENANCECAPABLE,Furniture
ASS_MNG,ASS_PREDICTIVE_MAINTENANCE_CAPABLE_BOOL,5a1b2c3d-0285-4e5f-8a9b-123456789285,YESNO,Type,PREDICTIVEMAINTENANCECAPABLE,Generic Models
ASS_MNG,ASS_PREDICTIVE_MAINTENANCE_CAPABLE_BOOL,5a1b2c3d-0285-4e5f-8a9b-123456789285,YESNO,Type,PREDICTIVEMAINTENANCECAPABLE,Mechanical Equipment
ASS_MNG,ASS_PREDICTIVE_MAINTENANCE_CAPABLE_BOOL,5a1b2c3d-0285-4e5f-8a9b-123456789285,YESNO,Type,PREDICTIVEMAINTENANCECAPABLE,Plumbing Fixtures
ASS_MNG,ASS_PREDICTIVE_MAINTENANCE_CAPABLE_BOOL,5a1b2c3d-0285-4e5f-8a9b-123456789285,YESNO,Type,PREDICTIVEMAINTENANCECAPABLE,Specialty Equipment
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Casework
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Electrical Equipment
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Furniture
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Generic Models
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Mechanical Equipment
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Plumbing Fixtures
ASS_MNG,ASS_PRODCT_COD_TXT,082a2a05-3387-5501-b355-51dd45e23e9f,TEXT,Type,PRODUCTCODE,Specialty Equipment
ASS_MNG,ASS_REMOTE_MONITORING_CAPABLE_BOOL,5a1b2c3d-0255-4e5f-8a9b-123456789255,YESNO,Type,REMOTEMONITORINGCAPABLE,Casework
ASS_MNG,ASS_REMOTE_MONITORING_CAPABLE_BOOL,5a1b2c3d-0255-4e5f-8a9b-123456789255,YESNO,Type,REMOTEMONITORINGCAPABLE,Electrical Equipment
ASS_MNG,ASS_REMOTE_MONITORING_CAPABLE_BOOL,5a1b2c3d-0255-4e5f-8a9b-123456789255,YESNO,Type,REMOTEMONITORINGCAPABLE,Furniture
ASS_MNG,ASS_REMOTE_MONITORING_CAPABLE_BOOL,5a1b2c3d-0255-4e5f-8a9b-123456789255,YESNO,Type,REMOTEMONITORINGCAPABLE,Generic Models
ASS_MNG,ASS_REMOTE_MONITORING_CAPABLE_BOOL,5a1b2c3d-0255-4e5f-8a9b-123456789255,YESNO,Type,REMOTEMONITORINGCAPABLE,Mechanical Equipment
ASS_MNG,ASS_REMOTE_MONITORING_CAPABLE_BOOL,5a1b2c3d-0255-4e5f-8a9b-123456789255,YESNO,Type,REMOTEMONITORINGCAPABLE,Plumbing Fixtures
ASS_MNG,ASS_REMOTE_MONITORING_CAPABLE_BOOL,5a1b2c3d-0255-4e5f-8a9b-123456789255,YESNO,Type,REMOTEMONITORINGCAPABLE,Specialty Equipment
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Casework
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Electrical Equipment
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Furniture
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Generic Models
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Mechanical Equipment
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Plumbing Fixtures
ASS_MNG,ASS_ROOM_AREA_SQ_M,1514d5cf-3d32-5a68-b5cb-f18d97060e9f,AREA,Type,ROOMAREA(M^2),Specialty Equipment
ASS_MNG,ASS_ROOM_FUNCTION_USE_TXT,124f7ab0-bdf4-5740-9c65-22cdac508908,TEXT,Type,ROOMFUNCTION/USE,Casework
ASS_MNG,ASS_ROOM_FUNCTION_USE_TXT,124f7ab0-bdf4-5740-9c65-22cdac508908,TEXT,Type,ROOMFUNCTION/USE,Electrical Equipment
ASS_MNG,ASS_ROOM_FUNCTION_USE_TXT,124f7ab0-bdf4-5740-9c65-22cdac508908,TEXT,Type,ROOMFUNCTION/USE,Furniture
ASS_MNG,ASS_ROOM_FUNCTION_USE_TXT,124f7ab0-bdf4-5740-9c65-22cdac508908,TEXT,Type,ROOMFUNCTION/USE,Generic Models
ASS_MNG,ASS_ROOM_FUNCTION_USE_TXT,124f7ab0-bdf4-5740-9c65-22cdac508908,TEXT,Type,ROOMFUNCTION/USE,Mechanical Equipment
ASS_MNG,ASS_ROOM_FUNCTION_USE_TXT,124f7ab0-bdf4-5740-9c65-22cdac508908,TEXT,Type,ROOMFUNCTION/USE,Plumbing Fixtures
ASS_MNG,ASS_ROOM_FUNCTION_USE_TXT,124f7ab0-bdf4-5740-9c65-22cdac508908,TEXT,Type,ROOMFUNCTION/USE,Specialty Equipment
ASS_MNG,ASS_ROOM_NAME_TXT,7a1b2c3d-04a1-4e5f-8a9b-1234567894a1,TEXT,Type,ROOMNAME,Casework
ASS_MNG,ASS_ROOM_NAME_TXT,7a1b2c3d-04a1-4e5f-8a9b-1234567894a1,TEXT,Type,ROOMNAME,Electrical Equipment
ASS_MNG,ASS_ROOM_NAME_TXT,7a1b2c3d-04a1-4e5f-8a9b-1234567894a1,TEXT,Type,ROOMNAME,Furniture
ASS_MNG,ASS_ROOM_NAME_TXT,7a1b2c3d-04a1-4e5f-8a9b-1234567894a1,TEXT,Type,ROOMNAME,Generic Models
ASS_MNG,ASS_ROOM_NAME_TXT,7a1b2c3d-04a1-4e5f-8a9b-1234567894a1,TEXT,Type,ROOMNAME,Mechanical Equipment
ASS_MNG,ASS_ROOM_NAME_TXT,7a1b2c3d-04a1-4e5f-8a9b-1234567894a1,TEXT,Type,ROOMNAME,Plumbing Fixtures
ASS_MNG,ASS_ROOM_NAME_TXT,7a1b2c3d-04a1-4e5f-8a9b-1234567894a1,TEXT,Type,ROOMNAME,Specialty Equipment
ASS_MNG,ASS_ROOM_NUMBER_TXT,7a1b2c3d-04a0-4e5f-8a9b-1234567894a0,TEXT,Type,ROOMNUMBER,Casework
ASS_MNG,ASS_ROOM_NUMBER_TXT,7a1b2c3d-04a0-4e5f-8a9b-1234567894a0,TEXT,Type,ROOMNUMBER,Electrical Equipment
ASS_MNG,ASS_ROOM_NUMBER_TXT,7a1b2c3d-04a0-4e5f-8a9b-1234567894a0,TEXT,Type,ROOMNUMBER,Furniture
ASS_MNG,ASS_ROOM_NUMBER_TXT,7a1b2c3d-04a0-4e5f-8a9b-1234567894a0,TEXT,Type,ROOMNUMBER,Generic Models
ASS_MNG,ASS_ROOM_NUMBER_TXT,7a1b2c3d-04a0-4e5f-8a9b-1234567894a0,TEXT,Type,ROOMNUMBER,Mechanical Equipment
ASS_MNG,ASS_ROOM_NUMBER_TXT,7a1b2c3d-04a0-4e5f-8a9b-1234567894a0,TEXT,Type,ROOMNUMBER,Plumbing Fixtures
ASS_MNG,ASS_ROOM_NUMBER_TXT,7a1b2c3d-04a0-4e5f-8a9b-1234567894a0,TEXT,Type,ROOMNUMBER,Specialty Equipment
ASS_MNG,ASS_ROOM_VOLUME_CU_M,bdc645e1-057b-5dd3-a08f-c6fba2b5118e,VOLUME,Type,ROOMVOLUME(M^3),Casework
ASS_MNG,ASS_ROOM_VOLUME_CU_M,bdc645e1-057b-5dd3-a08f-c6fba2b5118e,VOLUME,Type,ROOMVOLUME(M^3),Electrical Equipment
ASS_MNG,ASS_ROOM_VOLUME_CU_M,bdc645e1-057b-5dd3-a08f-c6fba2b5118e,VOLUME,Type,ROOMVOLUME(M^3),Furniture
ASS_MNG,ASS_ROOM_VOLUME_CU_M,bdc645e1-057b-5dd3-a08f-c6fba2b5118e,VOLUME,Type,ROOMVOLUME(M^3),Generic Models
ASS_MNG,ASS_ROOM_VOLUME_CU_M,bdc645e1-057b-5dd3-a08f-c6fba2b5118e,VOLUME,Type,ROOMVOLUME(M^3),Mechanical Equipment
ASS_MNG,ASS_ROOM_VOLUME_CU_M,bdc645e1-057b-5dd3-a08f-c6fba2b5118e,VOLUME,Type,ROOMVOLUME(M^3),Plumbing Fixtures
ASS_MNG,ASS_ROOM_VOLUME_CU_M,bdc645e1-057b-5dd3-a08f-c6fba2b5118e,VOLUME,Type,ROOMVOLUME(M^3),Specialty Equipment
ASS_MNG,ASS_SKIRTING_TYPE_TXT,e15fa9ab-ec13-5055-a863-e50364ebb142,TEXT,Type,SKIRTINGTYPE,Casework
ASS_MNG,ASS_SKIRTING_TYPE_TXT,e15fa9ab-ec13-5055-a863-e50364ebb142,TEXT,Type,SKIRTINGTYPE,Electrical Equipment
ASS_MNG,ASS_SKIRTING_TYPE_TXT,e15fa9ab-ec13-5055-a863-e50364ebb142,TEXT,Type,SKIRTINGTYPE,Furniture
ASS_MNG,ASS_SKIRTING_TYPE_TXT,e15fa9ab-ec13-5055-a863-e50364ebb142,TEXT,Type,SKIRTINGTYPE,Generic Models
